benchmark,variant,run,success,planning_time,roadmap_nodes,path_points,path_length,point_checks,line_checks,error_type
Zigzag Traps,VisibilityPRM,25,1,0.4203253000159748,14,7,43.738627789431035,19395,957,
Zigzag Traps,VisibilityPRM,26,0,0.40519289998337626,13,0,0.0,20811,1041,
Zigzag Traps,VisibilityPRM,27,1,0.5400202000164427,14,7,45.2937917618034,28104,1445,
Zigzag Traps,VisibilityPRM,28,0,0.854463299998315,13,0,0.0,18573,909,
Zigzag Traps,VisibilityPRM,29,0,0.5074308000039309,13,0,0.0,26476,1327,
Zigzag Traps,VisibilityPRM,30,1,0.43436470002052374,16,9,56.95546605969607,23180,1221,
Zigzag Traps,VisibilityPRM,31,0,0.41439879999961704,15,0,0.0,21827,1202,
Zigzag Traps,VisibilityPRM,32,0,0.40372040000511333,13,0,0.0,20742,1056,
Zigzag Traps,VisibilityPRM,33,1,0.28747879998991266,12,9,66.51958407775612,14597,721,
Zigzag Traps,VisibilityPRM,34,0,0.32040799999958836,11,0,0.0,16287,787,
Zigzag Traps,VisibilityPRM,35,1,0.346773099998245,12,7,44.994064820214405,17155,874,
Zigzag Traps,VisibilityPRM,36,0,0.46312569998553954,13,0,0.0,24541,1198,
Zigzag Traps,VisibilityPRM,37,0,0.9756171999906655,13,0,0.0,23338,1171,
Zigzag Traps,VisibilityPRM,38,1,0.26930559999891557,12,7,48.94349126202737,14213,679,
Zigzag Traps,VisibilityPRM,39,1,0.3490404000040144,14,5,54.86370337238192,17817,910,
Zigzag Traps,VisibilityPRM,40,0,0.4103806000202894,13,0,0.0,21175,1026,
Zigzag Traps,VisibilityPRM,41,1,0.3562246000219602,14,5,41.857750492953485,18281,963,
Zigzag Traps,VisibilityPRM,42,1,0.3948286999948323,14,5,44.32959953161485,20729,1013,
Zigzag Traps,VisibilityPRM,43,1,0.3127078000106849,12,7,45.050666853692164,16607,821,
Zigzag Traps,VisibilityPRM,44,1,0.3611068000027444,14,7,52.28478605611723,18692,957,
Zigzag Traps,VisibilityPRM,45,0,0.3231196000124328,13,0,0.0,16871,860,
Zigzag Traps,VisibilityPRM,46,0,0.48516029998427257,13,0,0.0,25408,1224,
Zigzag Traps,VisibilityPRM,47,1,1.0195057000091765,12,7,44.38733428705117,25277,1203,
Zigzag Traps,VisibilityPRM,48,0,0.3764290999970399,13,0,0.0,19722,979,
Zigzag Traps,VisibilityPRM,49,1,0.346216399979312,14,7,50.90206535135493,17383,888,
Zigzag Traps,RRT,0,1,0.012565599987283349,11,5,47.00988732624469,506,16,
Zigzag Traps,RRT,1,1,0.04690889999619685,41,13,61.32762037028972,2005,64,
Zigzag Traps,RRT,2,1,0.011230100004468113,11,6,46.12123887801243,531,16,
Zigzag Traps,RRT,3,1,0.011244100023759529,11,7,47.670287404631466,550,16,
Zigzag Traps,RRT,4,1,0.013115499983541667,11,6,42.654589855842254,603,25,
Zigzag Traps,RRT,5,1,0.01011639999342151,11,6,48.3683288817116,494,14,
Zigzag Traps,RRT,6,1,0.010363599983975291,11,8,49.3066366466146,492,16,
Zigzag Traps,RRT,7,1,0.013489600009052083,11,6,45.920923505131356,629,25,
Zigzag Traps,RRT,8,1,0.009739400004036725,11,7,44.141100323756305,468,14,
Zigzag Traps,RRT,9,1,0.019943399995099753,21,8,46.17236625201471,950,32,
Zigzag Traps,RRT,10,1,0.011983400007011369,11,8,55.087428841773324,589,18,
Zigzag Traps,RRT,11,1,0.009814999997615814,11,6,37.95249156630705,478,13,
Zigzag Traps,RRT,12,1,0.019882399996276945,21,7,43.16443355741034,961,28,
Zigzag Traps,RRT,13,1,0.009111599996685982,11,7,51.757001918192955,456,12,
Zigzag Traps,RRT,14,1,0.010499299998627976,11,5,48.01183853546289,499,14,
Zigzag Traps,RRT,15,1,0.020603499986464158,21,7,39.55446998313322,947,31,
Zigzag Traps,RRT,16,1,0.010734799987403676,11,5,44.499749870828545,520,15,
Zigzag Traps,RRT,17,1,0.010719099984271452,11,6,47.82842142684199,510,17,
Zigzag Traps,RRT,18,1,0.031837399990763515,31,15,64.02741262211578,1433,59,
Zigzag Traps,RRT,19,1,0.010637100000167266,11,5,42.065364486255596,489,15,
Zigzag Traps,RRT,20,1,0.04052879998926073,41,11,61.295766920444436,1919,72,
Zigzag Traps,RRT,21,1,0.01198030001251027,11,7,50.026883230790474,592,20,
Zigzag Traps,RRT,22,1,0.011010499991243705,11,6,40.508418612725464,513,18,
Zigzag Traps,RRT,23,1,0.021819099987624213,21,8,44.46369538042859,1067,33,
Zigzag Traps,RRT,24,1,0.01089420000789687,11,5,44.04635844785105,539,17,
Zigzag Traps,RRT,25,1,0.02148039999883622,21,8,47.52170457806528,1031,36,
Zigzag Traps,RRT,26,1,0.009283499995945022,11,5,45.18468632074113,471,13,
Zigzag Traps,RRT,27,1,0.009660500014433637,11,9,50.72545580485777,488,15,
Zigzag Traps,RRT,28,1,0.020345100027043372,21,8,50.888345647939914,984,33,
Zigzag Traps,RRT,29,1,0.011249400005908683,11,7,45.37658183734173,530,19,
Zigzag Traps,RRT,30,1,0.02204349997919053,21,9,47.56590130825786,1017,38,
Zigzag Traps,RRT,31,1,0.03361610000138171,31,10,45.17237279980078,1522,54,
Zigzag Traps,RRT,32,1,0.011604800005443394,11,5,49.96674110279701,530,19,
Zigzag Traps,RRT,33,1,0.01025580000714399,11,7,46.047268048019895,492,18,
Zigzag Traps,RRT,34,1,0.010911699995631352,11,6,48.13841243739229,528,17,
Zigzag Traps,RRT,35,1,0.020276700000977144,21,7,48.15245417952664,959,32,
Zigzag Traps,RRT,36,1,0.011418100009905174,11,5,44.78826199368936,534,18,
Zigzag Traps,RRT,37,1,0.009041400015121326,11,6,42.24452948570456,430,11,
Zigzag Traps,RRT,38,1,0.009916799986967817,11,5,40.97565378500024,484,13,
Zigzag Traps,RRT,39,1,0.009692099993117154,11,5,46.16970934463532,451,12,
Zigzag Traps,RRT,40,1,0.02323160000378266,21,7,45.710069145483814,1033,38,
Zigzag Traps,RRT,41,1,0.02133200000389479,21,7,43.37586971618353,981,32,
Zigzag Traps,RRT,42,1,0.01962969999294728,21,7,47.93833786743635,904,28,
Zigzag Traps,RRT,43,1,0.03766840000753291,31,11,56.738947451772965,1384,44,
Zigzag Traps,RRT,44,1,0.014522500016028062,11,6,46.44819779924268,600,22,
Zigzag Traps,RRT,45,1,0.022905300022102892,21,8,54.22832622330193,1024,41,
Zigzag Traps,RRT,46,1,0.008616100007202476,11,5,43.68530696114273,422,10,
Zigzag Traps,RRT,47,1,0.010377300000982359,11,7,49.288826196598826,510,15,
Zigzag Traps,RRT,48,1,0.010296599997673184,11,5,47.617197496203524,477,15,
Zigzag Traps,RRT,49,1,0.011697699985234067,11,6,44.67369177981729,586,19,
